asin,keyword,match_type,date,impressions,clicks,cpc,ad_spend,attributed_sales,attributed_units,acos,roas
HD001,naturacare naturals,PHRASE,2026-01-21,258,1,3.89,3.62,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-01-21,112,20,6.17,98.78,3079.27,5,0.03207903171855667,31.173010730917188
6A-X1F7-F5Q6,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1,1,9.51,9.51,0.0,0,0.0,0.0
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-21,23,4,20.49,61.46,0.0,0,0.0,0.0
6A-X1F7-F5Q6,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,4,4,11.41,34.24,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-21,520,6,10.26,47.76,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-21,20,0,13.54,4.64,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,EXACT,2026-01-21,782,17,16.2,226.82,585.84,1,0.38717055851427007,2.5828410193104667
abcmalt-200g,abc malt powder,PHRASE,2026-01-21,597,21,12.94,219.9,1171.68,2,0.1876792298238427,5.328240109140519
abcmalt-200g,abc milk mix powder,PHRASE,2026-01-21,215,1,18.84,18.84,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,EXACT,2026-01-21,1075,1,28.06,28.06,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,PHRASE,2026-01-21,781,5,20.95,83.8,0.0,0,0.0,0.0
abcmalt-200g,abc powder,EXACT,2026-01-21,225,1,30.32,30.32,0.0,0,0.0,0.0
abcmalt-200g,abc powder for drinking,EXACT,2026-01-21,279,1,29.81,29.81,0.0,0,0.0,0.0
abcmalt-200g,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,337,2,13.54,27.07,0.0,0,0.0,0.0
abcmalt-200g,naturacare abc malt powder,EXACT,2026-01-21,12,2,9.64,19.28,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,PHRASE,2026-01-21,697,8,20.3,132.39,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,BROAD,2026-01-21,27,1,26.81,12.86,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals abc malt,EXACT,2026-01-21,707,2,28.13,56.25,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-01-21,2,2,3.62,7.23,0.0,0,0.0,0.0
AE-3VXL-VU22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,4,1,14.9,13.41,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-01-21,40,1,14.85,8.14,0.0,0,0.0,0.0
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1131,14,7.54,87.55,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-01-21,427,7,17.75,99.23,1403.89,4,0.07068217595395651,14.147838355336088
07-IRQL-T5BS,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,35,3,15.22,40.58,580.61,1,0.06989201012727993,14.307787087235091
07-IRQL-T5BS,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,23,1,6.66,4.44,0.0,0,0.0,0.0
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,16,1,12.11,14.54,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,23,2,10.82,16.22,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,5,1,14.5,17.4,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,92,3,14.29,30.02,0.0,0,0.0,0.0
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,13,1,6.03,3.29,0.0,0,0.0,0.0
2V-LWYR-38TF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,10,0,11.17,2.03,0.0,0,0.0,0.0
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,2,2,9.93,12.64,0.0,0,0.0,0.0
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,130,2,25.28,45.18,0.0,0,0.0,0.0
54-N90S-Z2EK,herbal bathing powder,PHRASE,2026-01-21,320,4,23.93,71.8,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare natural,PHRASE,2026-01-21,920,7,12.81,76.86,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-01-21,857,19,14.42,228.32,2336.77,4,0.09770751935363771,10.234626839523475
54-N90S-Z2EK,naturacare naturals,BROAD,2026-01-21,33,1,19.04,22.17,0.0,0,0.0,0.0
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,292,35,15.1,431.85,516.65,1,0.8358656730862287,1.1963644784068541
54-N90S-Z2EK,nalangu maavu,BROAD,2026-01-21,844,55,14.58,656.11,2066.62,5,0.3174797495427316,3.1498071969639234
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-01-21,1030,9,11.25,83.8,859.15,2,0.09753826456381307,10.25238663484487
AE-3VXL-VU22,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,8,3,15.05,31.59,0.0,0,0.0,0.0
07-IRQL-T5BS,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1,1,3.23,2.16,0.0,0,0.0,0.0
B0-BVJJ-KPBN,naturacare naturals,BROAD,2026-01-21,16,0,20.07,6.87,0.0,0,0.0,0.0
HD001,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,7,4,12.14,36.41,0.0,0,0.0,0.0
HD001,natural hair colouring,BROAD,2026-01-21,1,1,24.66,24.66,456.68,1,0.05399842340369624,18.519059205190594
HD001,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1,1,11.4,11.4,0.0,0,0.0,0.0
LH-QRXG-BC86,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,21,1,11.03,6.02,0.0,0,0.0,0.0
LH-QRXG-BC86,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,16,0,20.43,3.72,0.0,0,0.0,0.0
LH-QRXG-BC86,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,3,2,18.17,23.12,0.0,0,0.0,0.0
B0-BVJJ-KPBN,ayurvedic shampoo,PHRASE,2026-01-21,603,1,32.54,32.54,0.0,0,0.0,0.0
LKN-AS-02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,13,2,4.95,6.6,0.0,0,0.0,0.0
LKN-AS-02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,9,0,2.17,0.72,0.0,0,0.0,0.0
LKN-Gummies01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,44,1,21.32,21.32,580.62,1,0.0367193689504323,27.23358348968105
LKN-Gummies01,gummy hair growth,EXACT,2026-01-21,936,1,42.22,42.22,0.0,0,0.0,0.0
LKN-Gummies01,naturacare gummies,EXACT,2026-01-21,2,1,6.06,6.06,0.0,0,0.0,0.0
LKN-Gummies01,naturacare naturals gummies,PHRASE,2026-01-21,71,1,12.06,12.06,0.0,0,0.0,0.0
LKN-Gummies01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,2141,1,35.72,35.72,0.0,0,0.0,0.0
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1839,30,28.29,679.05,2986.6,5,0.227365566195674,4.398203372358442
LKN-HGOIL-200ML,ayurvedic oil,BROAD,2026-01-21,1,1,28.93,28.93,0.0,0,0.0,0.0
LKN-HGOIL-200ML, shampoo,PHRASE,2026-01-21,7,1,12.93,12.93,0.0,0,0.0,0.0
HD001,laxmi  natural hair dye,EXACT,2026-01-21,9,4,6.96,20.89,0.0,0,0.0,0.0
HD001,naturacare naturals hair dye,EXACT,2026-01-21,267,63,9.96,508.01,2689.8,7,0.18886534314818945,5.294777661857051
LKN-AS-02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,0,0,1.05,0.35,0.0,0,0.0,0.0
HD001,naturacare natural hair dye black,EXACT,2026-01-21,5,1,5.44,5.44,0.0,0,0.0,0.0
B0-BVJJ-KPBN,naturacare naturals,PHRASE,2026-01-21,401,6,15.2,70.78,345.76,1,0.2047084683017122,4.884995761514552
HD001,naturacare naturals,BROAD,2026-01-21,10,0,5.13,0.35,0.0,0,0.0,0.0
B0-BVJJ-KPBN,shampoo,PHRASE,2026-01-21,4,2,19.06,38.13,0.0,0,0.0,0.0
CA-AE0J-5F22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,1,0,12.27,3.68,0.0,0,0.0,0.0
CA-AE0J-5F22,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,2,1,12.39,8.68,0.0,0,0.0,0.0
CJ-HXDG-X2A4,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,7,2,15.51,27.91,0.0,0,0.0,0.0
F4-YFRN-XJE0,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,48,0,25.18,5.36,0.0,0,0.0,0.0
F4-YFRN-XJE0,naturacare naturals,PHRASE,2026-01-21,925,11,14.0,130.43,1059.45,2,0.12311104818537921,8.12274783408725
F4-YFRN-XJE0,naturacare naturals,BROAD,2026-01-21,36,1,18.49,12.67,0.0,0,0.0,0.0
CJ-HXDG-X2A4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,13,5,15.66,65.77,0.0,0,0.0,0.0
F4-YFRN-XJE0,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,415,2,7.51,10.38,0.0,0,0.0,0.0
FR-PG20-IO18,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,10,1,5.71,3.43,0.0,0,0.0,0.0
FR-PG20-IO18,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,14,1,5.1,3.83,0.0,0,0.0,0.0
FR-PG20-IO18,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,3,1,6.84,4.1,0.0,0,0.0,0.0
FR-PG20-IO18,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,57,1,6.74,7.08,0.0,0,0.0,0.0
HD001,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,4841,36,23.62,685.03,913.35,2,0.7500191602343023,1.3332992715647491
HD001,henna hair dye,BROAD,2026-01-21,21,7,14.9,89.38,456.68,1,0.19571691337479197,5.109420452002685
HD001,naturacare hair,PHRASE,2026-01-21,113,9,11.76,82.34,456.68,1,0.18030130507138478,5.546271556958951
F4-YFRN-XJE0,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-21,107,4,15.04,51.21,906.83,2,0.056471444482427795,17.70806483108768
LKN-Weight-GAIN02,"category=""11364851031""",TARGETING_EXPRESSION,2026-01-22,248,2,9.29,14.87,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain,BROAD,2026-01-22,20,7,30.71,184.25,587.14,1,0.3138093129406956,3.1866485753052918
LKN-Weight-GAIN01,weight gainer,EXACT,2026-01-22,117,5,47.55,190.2,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,EXACT,2026-01-22,149,5,47.9,191.58,0.0,0,0.0,0.0
LKN-Weight-GAIN01,weight gain powder,PHRASE,2026-01-22,1336,32,36.43,947.09,1761.46,4,0.5376732937449615,1.8598654826890793
LKN-Weight-GAIN02,"category=""11364684031""",TARGETING_EXPRESSION,2026-01-22,53,1,11.86,9.49,0.0,0,0.0,0.0
LKN-Weight-GAIN02,"category=""14095357031""",TARGETING_EXPRESSION,2026-01-22,37,1,4.28,2.57,1109.04,1,0.002317319483517276,431.5330739299611
Slim01,"category=""11364684031""",TARGETING_EXPRESSION,2026-01-22,43,3,30.15,64.32,0.0,0,0.0,0.0
LKN-Weight-GAIN02,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,136,2,13.29,21.83,0.0,0,0.0,0.0
LKN-Weight-GAIN02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,38,2,9.4,15.44,1109.04,1,0.013921950515761379,71.82901554404145
NC-W1A4-6XI4,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,8,1,10.51,10.51,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,BROAD,2026-01-22,31,0,24.95,6.4,0.0,0,0.0,0.0
QP-AMD8-Y9KH,naturacare naturals,PHRASE,2026-01-22,474,5,21.66,81.08,1172.31,4,0.06916259351195503,14.4586827824371
RO-FFS5-LXSP,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,1.71,0.57,0.0,0,0.0,0.0
RO-FFS5-LXSP,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,5.1,1.7,0.0,0,0.0,0.0
RO-FFS5-LXSP,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,84,3,13.08,30.51,0.0,0,0.0,0.0
LKN-Weight-GAIN02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1055,24,15.01,295.97,4436.17,5,0.06671746123345139,14.98857992364091
LKN-Weight-GAIN01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,30,0,16.3,5.82,0.0,0,0.0,0.0
LKN-HGOIL-200ML,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,706,1,6.95,6.95,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare weight gain powder,EXACT,2026-01-22,12,4,26.65,79.95,1174.3,2,0.0680831133441199,14.687929956222638
Slim01,"category=""11364851031""",TARGETING_EXPRESSION,2026-01-22,203,5,23.62,100.79,0.0,0,0.0,0.0
LKN-HGOIL-200ML,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,5,1,2.74,2.74,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare hair oil,BROAD,2026-01-22,253,10,3.74,29.89,521.92,1,0.057269313304721035,17.46135831381733
LKN-HGOIL-200ML,naturacare naturals,BROAD,2026-01-22,31,0,19.85,6.36,0.0,0,0.0,0.0
LKN-HGOIL-200ML,naturacare naturals,PHRASE,2026-01-22,475,6,17.23,80.63,0.0,0,0.0,0.0
LKN-HGOIL-200ML,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,22,1,4.66,4.66,0.0,0,0.0,0.0
LKN-Redensyl serum,hair growth serum,PHRASE,2026-01-22,2,1,14.02,14.02,0.0,0,0.0,0.0
LKN-Redensyl serum,naturacare naturals,PHRASE,2026-01-22,204,1,31.33,29.32,0.0,0,0.0,0.0
LKN-Redensyl serum,naturacare naturals,BROAD,2026-01-22,13,0,36.1,2.31,0.0,0,0.0,0.0
LKN-Redensyl serum,redensyl serum,BROAD,2026-01-22,4,2,14.25,28.51,0.0,0,0.0,0.0
LKN-UNROLLON-15ML,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,0.9,0.1,0.0,0,0.0,0.0
LKN-UNROLLON-15ML,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,2.68,0.3,0.0,0,0.0,0.0
LKN-UNROLLON-15ML,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,35,1,6.87,5.34,0.0,0,0.0,0.0
LKN-Weight-GAIN01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,829,5,26.03,111.57,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,BROAD,2026-01-22,17,1,9.91,4.45,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals,PHRASE,2026-01-22,259,8,8.6,56.34,0.0,0,0.0,0.0
LKN-Weight-GAIN01,naturacare naturals weight gain powder,EXACT,2026-01-22,73,18,5.61,84.2,1400.7,4,0.0601128007424859,16.6353919239905
LKN-Weight-GAIN01,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,107,0,23.04,8.23,0.0,0,0.0,0.0
Slim01,"category=""14095357031""",TARGETING_EXPRESSION,2026-01-22,31,2,10.88,17.41,0.0,0,0.0,0.0
Slim02,weight loss powder,PHRASE,2026-01-22,9,1,1.77,1.06,0.0,0,0.0,0.0
Slim01,naturacare naturals,BROAD,2026-01-22,8,0,18.45,1.18,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,BROAD,2026-01-22,20,0,17.28,3.32,0.0,0,0.0,0.0
sunscreendrops50ml,naturacare naturals,PHRASE,2026-01-22,304,3,15.0,42.12,0.0,0,0.0,0.0
sunscreendrops50ml,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,3,0,32.25,6.45,0.0,0,0.0,0.0
UY-WJQB-VL1G,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,0.83,0.09,0.0,0,0.0,0.0
UY-WJQB-VL1G,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,14,1,2.13,1.66,0.0,0,0.0,0.0
VQ-FBCU-5XWU,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,2.7,0.9,0.0,0,0.0,0.0
VQ-FBCU-5XWU,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,8.03,2.68,0.0,0,0.0,0.0
VQ-FBCU-5XWU,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,65,3,20.6,48.06,0.0,0,0.0,0.0
Y0-LR81-7OHE,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,2,1,9.94,8.83,0.0,0,0.0,0.0
Y0-LR81-7OHE,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,2,1,11.01,4.89,0.0,0,0.0,0.0
Y0-LR81-7OHE,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,1,9.22,4.1,0.0,0,0.0,0.0
Y0-LR81-7OHE,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,13.12,2.92,0.0,0,0.0,0.0
YF-QA0C-YDO2,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,15,1,14.21,12.63,1303.45,1,0.009689669722659097,103.20269200316706
YF-QA0C-YDO2,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,14,1,15.73,6.99,0.0,0,0.0,0.0
YF-QA0C-YDO2,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,8,1,13.18,5.86,0.0,0,0.0,0.0
YF-QA0C-YDO2,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,18.76,4.17,0.0,0,0.0,0.0
LKN-HBGM-50G,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,55,1,12.33,9.59,0.0,0,0.0,0.0
sunscreendrops50ml,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,10,1,23.5,14.1,0.0,0,0.0,0.0
Slim01,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,5526,198,16.14,2598.0,19924.99,33,0.13038902403464192,7.669357197844496
sunscreendrops50ml,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,11.38,2.28,0.0,0,0.0,0.0
Slim02,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,10513,96,31.06,2422.89,585.84,1,4.135753789430561,0.24179389076681157
Slim01,naturacare naturals,PHRASE,2026-01-22,120,1,16.01,14.98,0.0,0,0.0,0.0
Slim01,naturacare naturals weight loss powder,EXACT,2026-01-22,116,1,30.11,20.08,0.0,0,0.0,0.0
Slim01,naturacare weight loss powder,BROAD,2026-01-22,168,3,20.79,48.51,0.0,0,0.0,0.0
Slim01,natural weight loss powder,PHRASE,2026-01-22,16,1,43.96,39.57,0.0,0,0.0,0.0
Slim01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,477,6,8.95,44.73,0.0,0,0.0,0.0
Slim01,weight loss powder,PHRASE,2026-01-22,12,7,21.95,118.55,685.0,1,0.17306569343065692,5.7781526781948545
Slim01,weight loss products,PHRASE,2026-01-22,138,3,16.6,44.81,1303.45,1,0.03437799685450152,29.088373130997546
Slim02,"category=""11364684031""",TARGETING_EXPRESSION,2026-01-22,36,1,24.02,25.62,0.0,0,0.0,0.0
Slim02,"category=""11364851031""",TARGETING_EXPRESSION,2026-01-22,171,3,18.82,40.15,0.0,0,0.0,0.0
Slim02,"category=""14095357031""",TARGETING_EXPRESSION,2026-01-22,26,1,8.67,6.94,0.0,0,0.0,0.0
Slim02,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,7911,193,18.41,2890.1,26626.1,28,0.10854387236583653,9.212864606761011
Slim02,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,144,4,32.53,97.6,0.0,0,0.0,0.0
Slim02,naturacare naturals,BROAD,2026-01-22,6,0,10.62,2.04,0.0,0,0.0,0.0
Slim02,naturacare naturals,PHRASE,2026-01-22,94,3,9.22,25.89,0.0,0,0.0,0.0
Slim02,naturacare naturals weight loss powder,EXACT,2026-01-22,169,4,18.29,60.97,685.0,1,0.08900729927007299,11.235033623093324
Slim02,naturacare weight loss powder,BROAD,2026-01-22,50,2,12.3,20.5,1303.45,1,0.01572749242395182,63.582926829268295
Slim02,natural weight loss powder,PHRASE,2026-01-22,12,0,3.55,0.36,0.0,0,0.0,0.0
Slim02,weight loss products,PHRASE,2026-01-22,99,0,1.34,0.4,0.0,0,0.0,0.0
LKN-HBGM-50G,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,4.81,0.53,0.0,0,0.0,0.0
UY-WJQB-VL1G,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,0.28,0.03,0.0,0,0.0,0.0
LKN-Gummies01,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,2213,30,23.79,571.02,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,BROAD,2026-01-22,56,1,16.37,7.35,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare naturals,PHRASE,2026-01-22,859,8,14.21,93.09,0.0,0,0.0,0.0
6A-X1F7-F5Q6,naturacare saffron night gel,PHRASE,2026-01-22,5,1,1.78,1.78,0.0,0,0.0,0.0
6A-X1F7-F5Q6,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,33,2,5.51,11.03,0.0,0,0.0,0.0
6A-X1F7-F5Q6,saffron gel,PHRASE,2026-01-22,26,4,20.33,60.98,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,PHRASE,2026-01-22,439,8,16.42,107.56,0.0,0,0.0,0.0
6Z-V54C-G5K5,naturacare naturals,BROAD,2026-01-22,28,1,18.92,8.49,0.0,0,0.0,0.0
6A-X1F7-F5Q6,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,52,2,13.7,27.4,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,PHRASE,2026-01-22,833,25,14.0,280.04,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,PHRASE,2026-01-22,675,1,19.7,19.7,0.0,0,0.0,0.0
abcmalt-200g,abc mix powder,EXACT,2026-01-22,395,1,34.99,34.99,0.0,0,0.0,0.0
abcmalt-200g,abc powder,EXACT,2026-01-22,102,1,18.48,18.48,0.0,0,0.0,0.0
abcmalt-200g,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,127,2,10.08,20.17,0.0,0,0.0,0.0
abcmalt-200g,naturacare abc malt powder,EXACT,2026-01-22,112,5,7.54,30.15,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,PHRASE,2026-01-22,453,8,17.2,112.68,0.0,0,0.0,0.0
abcmalt-200g,naturacare naturals,BROAD,2026-01-22,29,1,19.82,8.89,0.0,0,0.0,0.0
abcmalt-200g,abc malt powder,EXACT,2026-01-22,386,9,18.14,126.96,0.0,0,0.0,0.0
6A-X1F7-F5Q6,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,1,9.96,9.96,0.0,0,0.0,0.0
54-N90S-Z2EK,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1044,24,8.0,152.97,1303.45,1,0.11735778127277609,8.520951820618423
54-N90S-Z2EK,nalangu maavu,EXACT,2026-01-22,188,9,20.0,140.03,516.65,1,0.27103454950159683,3.689566521459687
LKN-HBGM-50G,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,0,0,1.62,0.18,0.0,0,0.0,0.0
07-IRQL-T5BS,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,18,1,14.38,10.79,0.0,0,0.0,0.0
07-IRQL-T5BS,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,25.9,6.48,0.0,0,0.0,0.0
09-NY8V-51DZ,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,9,2,12.24,21.76,0.0,0,0.0,0.0
09-NY8V-51DZ,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,5,1,11.36,10.1,0.0,0,0.0,0.0
09-NY8V-51DZ,substitutes,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,1,16.16,7.18,0.0,0,0.0,0.0
2V-LWYR-38TF,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,5.82,2.33,0.0,0,0.0,0.0
2V-LWYR-38TF,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,4,1,12.01,14.41,0.0,0,0.0,0.0
2V-LWYR-38TF,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,1,0,16.48,6.59,0.0,0,0.0,0.0
54-N90S-Z2EK,close-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,157,6,19.1,91.33,0.0,0,0.0,0.0
54-N90S-Z2EK,herbal bathing powder,PHRASE,2026-01-22,209,1,15.21,15.21,0.0,0,0.0,0.0
54-N90S-Z2EK,herbal bathing powder,BROAD,2026-01-22,2,1,11.66,11.66,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare natural,PHRASE,2026-01-22,504,1,17.76,17.76,0.0,0,0.0,0.0
54-N90S-Z2EK,naturacare naturals,PHRASE,2026-01-22,852,12,8.33,77.93,464.4,1,0.16780792420327306,5.959194148594892
54-N90S-Z2EK,naturacare naturals,BROAD,2026-01-22,55,1,9.59,6.15,0.0,0,0.0,0.0
54-N90S-Z2EK,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,293,38,12.84,399.2,1393.21,1,0.2865325399616712,3.4900050100200404
54-N90S-Z2EK,nalangu maavu,PHRASE,2026-01-22,560,25,11.19,223.89,2137.12,5,0.10476248409073893,9.545401759792755
abcmalt-200g,naturacare naturals abc malt,EXACT,2026-01-22,758,10,27.61,220.91,0.0,0,0.0,0.0
abcmalt-200g,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,2,1,8.38,8.38,0.0,0,0.0,0.0
09-NY8V-51DZ,complements,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,9,1,13.56,12.05,0.0,0,0.0,0.0
AE-3VXL-VU22,loose-match,TARGETING_EXPRESSION_PREDEFINED,2026-01-22,26,3,15.17,34.48,0.0,0,0.0,0.0
HD001,naturacare hair,PHRASE,2026-01-22,47,15,7.09,85.09,913.35,2,0.09316253353041003,10.733928781290398
HD001,naturacare naturals,BROAD,2026-01-22,26,1,7.77,5.98,0.0,0,0.0,0.0
