asin,product_title,category,sub_category,date,units_sold,selling_price,unit_cost,fba_fees,revenue,profit_margin_pct,bsr_rank,stock_level,profit_per_unit,calc_revenue
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-04,14,548.0,0.0,15.32,6028.0,97.20437956204378,0,0,532.68,7672.0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-04,39,476.5,0.0,14.1,15248.1,97.04092339979013,0,0,462.4,18583.5
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-01-04,1,820.63,0.0,54.96,820.63,93.30270645723408,0,0,765.67,820.63
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-04,2,335.65,0.0,9.17,671.3,97.26798748696558,0,0,326.47999999999996,671.3
B09L4ZTM2V,NaturaCare Natural Pimple Face Gel-50 G || Natural Pimple Gel with neem and turmeric - Convenient & Effective Solution for Clear Skin ||,Face gel,Pimple Face Gel,2026-01-04,1,404.15,0.0,3.88,404.15,99.03996041073859,0,0,400.27,404.15
B0BKLQHQ8B,"NaturaCare Black Spot Cream-30g || A revolutionary product that can remove Black Spots, stretch marks, and scars on your face and leaving your skin smooth and pure ||",Face care,Face Creams,2026-01-04,1,616.5,0.0,12.7,616.5,97.93998377939982,0,0,603.8,616.5
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-04,2,267.15,0.0,8.29,534.3,96.89687441512258,0,0,258.85999999999996,534.3
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-04,1,239.75,0.0,8.85,239.75,96.30865484880083,0,0,230.9,239.75
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-04,4,223.31,0.0,9.7,669.93,95.65626259459944,0,0,213.61,893.24
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-04,4,267.15,0.0,7.27,801.45,97.27868238817145,0,0,259.88,1068.6
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-04,64,719.25,0.0,45.76,37401.0,93.63781717066388,0,0,673.49,46032.0
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-04,27,381.86,0.0,8.11,8400.84,97.87618498926308,0,0,373.75,10310.220000000001
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-04,21,609.65,0.0,22.19,10364.05,96.3602066759616,0,0,587.4599999999999,12802.65
B0CV1638G6,NaturaCare Naturals Vitamin C + E face wash | Suitable for All Skin Types,Face Wash,Vitamin C +Face Wash,2026-01-04,1,479.5,0.0,11.85,479.5,97.52867570385818,0,0,467.65,479.5
B0CV17GF6N,NaturaCare Naturals Vitamin C day cream | SPF 30 | Suitable for All Skin Types,Face care,Face Creams,2026-01-04,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0CV191CD6,"NaturaCare Naturals Vitamin C Glow Serum|| Softening, Hydrating, Brightens & Evens Skin Tone |",Hair Care,Vitamin C Glow Serum,2026-01-04,1,685.0,0.0,21.74,685.0,96.82627737226277,0,0,663.26,685.0
B0BTSS6DZX,"NaturaCare Natural Combo of Goat Milk Soap-300g, || Luxurious Nourishing Soap with Goat Milk, Saffron, Rich, and Charcoal || Gentle for Daily Use",Goat Milk Soap,Combo Of Goat Milk,2026-01-04,1,719.25,0.0,0.0,719.25,100.0,0,0,719.25,719.25
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-05,9,615.13,0.0,22.54,4305.91,96.33573390990523,0,0,592.59,5536.17
B0CV17GF6N,NaturaCare Naturals Vitamin C day cream | SPF 30 | Suitable for All Skin Types,Face care,Face Creams,2026-01-05,1,479.5,0.0,17.78,479.5,96.2919708029197,0,0,461.72,479.5
B0CVRXMYB6,"NaturaCare Naturals Rosemary Biotin Hair Growth Serum| | Stimulates Hair Growth & Strengthens Hair | Reduces Hair Fall & Promotes Scalp Health | Natural & Nourishing Formula""",Hair Care,Rosemary Biotin Hair Growth Serum,2026-01-05,2,820.63,0.0,54.96,1641.26,93.30270645723408,0,0,765.67,1641.26
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-05,27,479.5,0.0,14.1,10549.0,97.0594369134515,0,0,465.4,12946.5
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-05,15,548.0,0.0,15.32,6576.0,97.20437956204378,0,0,532.68,8220.0
B0DSL91D8Z,"NATURACARE NATURALS Under Eye Roll Cooling Under Eye Roll-On | Reduces Puffiness, Dark Circles & Fine Lines|Portable & Convenient|15ml pack",Face care,Under Eye Roll,2026-01-05,1,546.63,0.0,11.85,546.63,97.83217167005104,0,0,534.78,546.63
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-05,6,541.15,0.0,14.74,2705.75,97.2761711170655,0,0,526.41,3246.8999999999996
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-05,2,1164.5,0.0,57.94,2329.0,95.02447402318592,0,0,1106.56,2329.0
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-05,5,404.15,0.0,10.28,1616.6,97.45638995422492,0,0,393.87,2020.75
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-05,47,1368.63,0.0,114.22,52007.94,91.65442815077851,0,0,1254.41,64325.61000000001
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-05,10,616.5,0.0,27.11,4932.0,95.60259529602595,0,0,589.39,6165.0
B0G48HK3WQ,"NaturaCare Naturals Banana Organic Shampoo Powder | Herbal, Chemical-Free| Gentle Cleanser for Healthy, Strong Hair 200gm",Body care,Banana Organic Shampoo Powder,2026-01-05,2,609.65,0.0,17.78,1219.3,97.08357254162225,0,0,591.87,1219.3
B0GDQW11DB,Product-LKN-Beardserum20ml,General,Unknown,2026-01-05,1,548.0,0.0,0.0,548.0,100.0,0,0,548.0,548.0
B0CV1638G6,NaturaCare Naturals Vitamin C + E face wash | Suitable for All Skin Types,Face Wash,Vitamin C +Face Wash,2026-01-05,1,479.5,0.0,11.85,479.5,97.52867570385818,0,0,467.65,479.5
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-05,1,404.15,68.5,6.34,404.15,81.48212297414327,0,0,329.31,404.15
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-05,7,609.65,0.0,22.19,3657.9,96.3602066759616,0,0,587.4599999999999,4267.55
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-05,6,609.65,0.0,21.92,3048.25,96.40449438202248,0,0,587.73,3657.8999999999996
B0CKBKJC3D,"NaturaCare NAturals Goat Milk Shampoo | Nourishing & Moisturizing Shampoo for Soft, Shiny Hair | Enriched with Natural Proteins & Vitamins | Suitable for All Hair Types""",Hair Shampoos,Goat Milk Shampoo,2026-01-05,4,456.67,0.0,21.02,1370.0,95.39711388967964,0,0,435.65000000000003,1826.68
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-05,1,335.65,0.0,9.17,335.65,97.26798748696558,0,0,326.47999999999996,335.65
B0BK5186GV,NaturaCare Coffee Face Wash Radiant Complexion Coffee Face Wash with Organic Extract & Nourishing Ingredients100ml,Face Wash,Coffeeface Wash,2026-01-05,1,404.15,0.0,9.54,404.15,97.6394902882593,0,0,394.60999999999996,404.15
B0BL43KX8L,"NaturaCare Natural Coffee De-Tan Scrub-50g with Coffee Extract, Olive oil, Almond oil, Hydrogenated Castor Oil, Micronized Nano-Particles, Emulsifying wax ||Organic Coffee De-Tan Scrub - Brighten & Nourish Skin with Natural Ingredients - Exfoliate & Remove Dark Spots||",Face care,De-Tan Scrub,2026-01-05,1,404.15,0.0,6.47,404.15,98.3991092416182,0,0,397.67999999999995,404.15
B0BL73PT5W,"NaturaCare Natural Anti-Acne Face Wash-100ml with Thulasi Extract, Sandal Oil, Neem Extract, Coco Glucoside ||Cleanses & Exfoliates for Clear & Refreshed Skin - All Skin Types ||",Face Wash,Anti-Acne Face Wash,2026-01-05,1,404.15,0.0,8.62,404.15,97.86712854138315,0,0,395.53,404.15
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-05,6,267.15,0.0,8.29,1335.75,96.89687441512258,0,0,258.85999999999996,1602.8999999999999
B0BM4FC2DV,"NaturaCare Strawberry lip balm- 6g, Strawberry Lip Balm - Hydrates & Repairs Dry Lips with Key Ingredients",Lip Care,Strawberry Lip Balm,2026-01-05,1,267.15,0.0,7.27,267.15,97.27868238817145,0,0,259.88,267.15
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-05,4,541.15,0.0,18.96,1623.45,96.4963503649635,0,0,522.1899999999999,2164.6
B0BM4LM6YY,"ntcrni  Natural Litchi juicy lip balm - 20g, Litchi Juicy Lip Balm || Infused with Real Fruit Extract for Nourishing Hydration",Lip Care,Litchi Juicy Lip Balm,2026-01-05,1,404.15,0.0,7.27,404.15,98.201162934554,0,0,396.88,404.15
B0BM4L2LFS,"NaturaCare Natural Cranberry juicy lip balm-20g, Hydrating, Nourishing & Deliciously Sweet",Lip Care,Cranberry Juicy Lip Balm,2026-01-05,1,404.15,0.0,10.78,404.15,97.3326735123098,0,0,393.37,404.15
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-05,53,719.25,0.0,45.76,30927.75,93.63781717066388,0,0,673.49,38120.25
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-01-05,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-05,11,379.34,0.0,8.11,3414.04,97.86207623767595,0,0,371.22999999999996,4172.74
B0BNBG9QDL,NaturaCare Natural Saffron Goat Milk Soap -100g ||Pure Luxury : Nourish Your Skin with Saffron-Infused Goat Milk Soap||,Goat Milk Soap,Saffron Goat Milk Soap,2026-01-05,1,239.75,0.0,8.85,239.75,96.30865484880083,0,0,230.9,239.75
B0BN98K2RV,"NaturaCare Natural Goat Milk Charcoal Soap-100 g with Goat Milk, Coconut Oil, Castor Oil, Charcoal Extracts || All-Natural Cleansing Bar for Soft, Smooth Skin||",Goat Milk Soap,Goat Milk Charcoal Soap,2026-01-05,1,239.75,0.0,6.71,239.75,97.20125130344108,0,0,233.04,239.75
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-05,1,239.75,0.0,9.7,239.75,95.95411887382691,0,0,230.05,239.75
B0GDTHS9ST,"NaturaCare Naturals 1kg Natural Mass Gainer Powder – 1,200+ Calories per Serving, Supports Muscle Gain, High-Calorie Nutrition Supplement for Men & Women",Weight Management,Weight Gain,2026-01-06,7,1164.5,0.0,57.94,6987.0,95.02447402318592,0,0,1106.56,8151.5
B0CV17GF6N,NaturaCare Naturals Vitamin C day cream | SPF 30 | Suitable for All Skin Types,Face care,Face Creams,2026-01-06,2,479.5,0.0,17.78,959.0,96.2919708029197,0,0,461.72,959.0
B0DHH75TQ4,"NaturaCare Naturals Natural Henna Hair Dye, No Ammonia, For All Hair Types | Hair Color | Rich, Long-Lasting Color & Shine | Safe for All Hair Types | Vegan & Cruelty-Free""",Hair Care,Henna Hair Dye,2026-01-06,74,476.3,0.0,14.1,28578.2,97.03968087339912,0,0,462.2,35246.200000000004
B0DR346PWR,"NATURACARE NATURALS 32 Herbs Hair growth Oil | Natural Oil Blend for Stronger, Thicker Hair | Promotes Hair Growth & Reduces Hair Fall | Enriched with Ayurvedic Herbs""",Hair Care,32 Herbs Hair Growth Oil,2026-01-06,14,548.0,0.0,15.32,6028.0,97.20437956204378,0,0,532.68,7672.0
B0DSJP1TZ8,"NaturaCare All NATURALS Milky Glow Niacinamide Sunscreen Drops SPF 50 | Lightweight, Hydrating, & Non-Greasy | Broad-Spectrum UVA/UV",skin glow and tan,Sunscreen Drops,2026-01-06,2,683.63,0.0,22.5,1367.26,96.70874595907144,0,0,661.13,1367.26
B0DZTKSRX7,"NaturaCare ABC Malt Health Drink Powder – Apple, Beetroot & Carrot Blend | Immunity Booster & Natural Energy | Antioxidant-Rich Daily Nutrition | 200 g",Milk Mixtures,Abc Malt,2026-01-06,5,615.13,0.0,22.54,2460.52,96.33573390990523,0,0,592.59,3075.65
B0F6MZ1NRQ,"NaturaCare Anti-Dandruff Shampoo, 100m| Effective Scalp Treatment | Controls Flakes & Itch| Nourishing Formula for Healthy Hair",Hair Shampoos,Anti Dandruff Shampoo,2026-01-06,2,404.15,68.5,6.34,808.3,81.48212297414327,0,0,329.31,808.3
B0F6N5XPBS,"NaturaCare Naturals Premium Herbal Shampoo | Volumizing, Nourishing & Anti Hair Fall | Paraben & Sulphate Free for All Hair Types | Natural Growth & Scalp Strength | 200 ml",Hair Shampoos,Herbal Shampoo,2026-01-06,2,404.15,0.0,10.28,808.3,97.45638995422492,0,0,393.87,808.3
B0FYQBV8T2,"NaturaCare Naturals Slim & Strength Multi Grain Health Mix Powder 1 kg | Sprouted Millets, Pulses & Seeds Blend | Plant-Based Traditional Nutrition Mix",Weight Management,Weight Loss,2026-01-06,49,1368.63,0.0,114.22,54745.2,91.65442815077851,0,0,1254.41,67062.87000000001
B0G48HK3WQ,"NaturaCare Naturals Banana Organic Shampoo Powder | Herbal, Chemical-Free| Gentle Cleanser for Healthy, Strong Hair 200gm",Body care,Banana Organic Shampoo Powder,2026-01-06,2,609.65,0.0,17.78,1219.3,97.08357254162225,0,0,591.87,1219.3
B0G94NLS8S,"NaturaCare Naturals Biotin Hair Gummies | Supports Hair Growth & Hair Fall Control | With Zinc, Vitamins & Prebiotics | No Added Sugar | 30 Gummies",Hair Care,Biotin Hair Gummies,2026-01-06,5,609.65,0.0,21.92,2438.6,96.40449438202248,0,0,587.73,3048.25
B0CV14GGRY,"NaturaCare Nalangu maavu|| Traditional Herbal Powder|| Gives shine & Glow | Natural Skin Care & Cleansing Powder | Brightens, Exfoliates & Nourishes Skin | Ayurvedic Beauty Ritual""",Body care,Nalangu Mavvu,2026-01-06,14,609.65,0.0,22.19,6706.15,96.3602066759616,0,0,587.4599999999999,8535.1
B0F6K4ZJX4,"NaturaCare Natural Saffron Night Gel -100g || Revitalize Your Skin with Our Saffron Infused Night Gel- Experience Radiant, Youthful Results |Lightweight Overnight Repair",Face gel,Saffron Night Gel,2026-01-06,14,541.15,0.0,14.74,5952.65,97.2761711170655,0,0,526.41,7576.099999999999
B0G4368ZFX,"NaturaCare Naturals 500gm Natural Mass Powder for Weight Gain – 1,200+ Calories, Fast Muscle Growth Supplement, High-Calorie Formula for Men & Women",Weight Management,Weight Gain,2026-01-06,15,616.5,0.0,27.11,7398.0,95.60259529602595,0,0,589.39,9247.5
B0CJMF3TPN,NaturaCare Naturals Slim & Strength Weight Loss Powder 500g | Natural Weight Management & Energy Boost Formula | Supports Metabolism & Enhances Muscle Tone | Sugar-Free & Plant-Based,Weight Management,Weight Loss,2026-01-06,87,716.36,0.0,45.76,50861.25,93.61215031548383,0,0,670.6,62323.32
B0BTPLBWBQ,NaturaCare Natural Saffron Moisturizing Cream All Natural Nourishment|-50g,skin glow and tan,Moisturizers,2026-01-06,2,479.5,0.0,12.22,959.0,97.45151199165797,0,0,467.28,959.0
B0CTDZ8GQH,"NaturaCare Naturals Hibiscus Shampoo - 200 ml with Hibiscus, Lavender buds, Neem leaves || Shampoo - Nourish and Strengthen Hair ||",Hair Shampoos,Hisbiscus Shampoos,2026-01-06,14,383.6,0.0,8.11,4219.6,97.88581856100103,0,0,375.49,5370.400000000001
B09L1QFQV1,NaturaCare Naturals Almond Scrub 40 g | Almond Face Scrub – Exfoliating & Nourishing – Natural Glow,skin glow and tan,Facial Scrubs & Polishes,2026-01-06,1,335.65,0.0,9.17,335.65,97.26798748696558,0,0,326.47999999999996,335.65
B09RSGYCC2,"NaturaCare Naturals Forehead Gel, 50gm | Soothing & Hydrating Gel for Smooth Skin | Reduces Fine Lines & Wrinkles | Anti-Aging Formula| Refreshing & Non-Greasy| Suitable for All Skin Types|",Hair Care,Forehead Gel,2026-01-06,1,541.15,0.0,18.96,541.15,96.4963503649635,0,0,522.1899999999999,541.15
B0BJ112C43,"NaturaCare Silk & Smooth Hair Conditioning Shampoo-200ml ||Nourish and Rejuvenate with Natural Silk & Smooth Hair Conditioning Shampoo - Soft, Shiny, and Healthy Hair Guaranteed||",Hair Shampoos,Conditioning Shampoo,2026-01-06,1,609.65,0.0,19.28,609.65,96.83752973017306,0,0,590.37,609.65
B0BM48KNBN,"NaturaCare Natural Beetroot lip balm-6g ||Organic- Natural, Safe & Hydrating for All Skin Types, Perfect for Dry, Chapped Lips",Lip Care,Beetroot Lip Balm,2026-01-06,10,263.73,0.0,8.29,2109.8,96.85663367838319,0,0,255.44000000000003,2637.3
B0BN98K2RV,"NaturaCare Natural Goat Milk Charcoal Soap-100 g with Goat Milk, Coconut Oil, Castor Oil, Charcoal Extracts || All-Natural Cleansing Bar for Soft, Smooth Skin||",Goat Milk Soap,Goat Milk Charcoal Soap,2026-01-06,1,233.59,0.0,6.71,233.59,97.12744552420908,0,0,226.88,233.59
B0BKLQHQ8B,"NaturaCare Black Spot Cream-30g || A revolutionary product that can remove Black Spots, stretch marks, and scars on your face and leaving your skin smooth and pure ||",Face care,Face Creams,2026-01-06,1,616.5,0.0,12.7,616.5,97.93998377939982,0,0,603.8,616.5
B0BNBLMNDJ,"NaturaCare Rice Goat Milk Soap-100g Extra virgin olive oil, Farm fresh goat milk, Coconut oil ||100% Natural Ingredients for Radiant Skin ||",Goat Milk Soap,Goat Milk Soap,2026-01-06,1,233.59,0.0,9.7,233.59,95.84742497538421,0,0,223.89000000000001,233.59
B0BQ2ZHMH9,"NaturaCare Natural Bamboo sanitary napkin XL, 8 pieces, Bio-degradable||Ultimate Comfort and Protection for Heavy Flow Days||",Body care,Sanitary Napkins,2026-01-06,1,219.2,0.0,4.85,219.2,97.78740875912409,0,0,214.35,219.2
B0BTJ1GCXG,"NaturaCare Natural Rose water -200ml ||Natural Toner, Hydrating Mist, and Soothing Remedy||",Face care,Natural Rose Water,2026-01-06,1,274.0,0.0,32.33,274.0,88.2007299270073,0,0,241.67000000000002,274.0
B0BTLXHXT8,NaturaCare Naturals Goat Milk Redwine Soap Bar-100g ||Pamper Your Skin with Antioxidant Rich Cleansing||,Goat Milk Soap,Goat Milk Redwine,2026-01-06,4,239.75,0.0,9.7,719.25,95.95411887382691,0,0,230.05,959.0
B0BTMWK5WX,"NaturaCare Natural Donkey Milk Brazilian clay soap-100g ||Revitalize Your Skin with our Natural Donkey Milk Brazilian Clay Soap - Nourishing, Moisturizing, and Detoxifying||",Goat Milk Soap,Donkey Milk Brazilian Clay Soap,2026-01-06,1,342.5,0.0,9.7,342.5,97.16788321167884,0,0,332.8,342.5
